FID_886_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_en,Bench,Cat_Bench,Rampa,MC,Pendiente,Tramo,Pit,Cat_Zona,Cat_Carga
1997,9242,9356,13,"731622.1","47771.73",3045,141,2021,8,23,16,52,18,-24.21042,-69.037788,496368.8078,7322824.473,19693.59475,114434.7931,3039.38964844,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1992,9172,9286,9,"731606.75","-----",3017,299,2021,8,23,16,50,13,-24.210417,-69.038993,496246.4431,7322824.772,19571.23009,114435.0917,3010.5612793,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1958,6249,6363,10,"731104.34","47741.84",3041,143,2021,8,23,13,46,51,-24.210417,-69.037667,496381.0949,7322824.809,19705.8819,114435.1286,3039.83398438,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2010,10471,10585,8,"731870.85","47784.06",2932,78,2021,8,23,17,52,19,-24.210412,-69.049965,495132.2652,7322824.971,18457.05216,114435.2906,2945.87866211,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
1972,8072,8186,11,"731378.52","47756.61",3040,299,2021,8,23,15,56,38,-24.210415,-69.039238,496221.5639,7322824.986,19546.35092,114435.3061,3007.61376953,5,"Out Bench","Out Bench","Buff 15 m",99,0.0,"","ENORTE","INPIT",""
2003,9773,9887,24,"731729.82","47778.54",2952,241,2021,8,23,17,14,38,-24.210412,-69.049172,495212.7922,7322824.999,18537.57923,114435.3192,2952.67358398,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2011,10472,10586,8,"731870.85","47784.06",2932,94,2021,8,23,17,52,20,-24.21041,-69.049942,495134.6007,7322825.193,18459.38767,114435.5129,2946.16357422,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2047,13359,13473,7,"732379.93","47806.81",2988,338,2021,8,23,20,28,56,-24.210413,-69.038865,496259.441,7322825.218,19584.22803,114435.5382,3009.41601563,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1968,7555,7669,26,"731269.61","47752.66",3044,311,2021,8,23,15,21,12,-24.210413,-69.038102,496336.9217,7322825.239,19661.70867,114435.5595,3037.5402832,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1938,4581,4695,35,"730679.46","-----",3043,311,2021,8,23,12,15,30,-24.210412,-69.038102,496336.9216,7322825.35,19661.70864,114435.6702,3037.5402832,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2024,11176,11290,10,"732031.32","47791.21",3033,294,2021,8,23,18,17,48,-24.210412,-69.038087,496338.4449,7322825.351,19663.23185,114435.6706,3037.69580078,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2038,12363,12477,34,"732255.34","47802.26",3064,313,2021,8,23,19,9,43,-24.210412,-69.03807,496340.1712,7322825.351,19664.95816,114435.6711,3037.7734375,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2015,10667,10781,14,"731921.73","47785.38",3042,136,2021,8,23,17,58,25,-24.210412,-69.037575,496390.4371,7322825.365,19715.2241,114435.6847,3040.99414063,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1963,6442,6556,12,"731163.47","47743.16",3148,69,2021,8,23,13,54,25,-24.210413,-69.032653,496890.2533,7322825.38,20215.04026,114435.6996,3156.35717773,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2002,9727,9841,35,"731722.48","-----",3045,311,2021,8,23,17,11,51,-24.21041,-69.038132,496333.8752,7322825.571,19658.66216,114435.8908,3037.30712891,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1943,4993,5107,13,"730773.55","47712.84",3042,130,2021,8,23,12,37,14,-24.21041,-69.037797,496367.8935,7322825.58,19692.68053,114435.9001,3039.2512207,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1954,5840,5954,41,"731007.24","-----",3033,136,2021,8,23,13,25,12,-24.210407,-69.038872,496258.73,7322825.882,19583.51701,114436.2023,3009.50390625,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2012,10473,10587,9,"731871.8","-----",2932,83,2021,8,23,17,52,21,-24.210403,-69.04992,495136.8344,7322825.969,18461.62144,114436.2887,2946.37280273,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
1980,8312,8426,15,"731445.78","47758.5",3158,75,2021,8,23,16,4,56,-24.210405,-69.032632,496892.3855,7322826.266,20217.17255,114436.5858,3156.51733398,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2000,9401,9515,15,"731673.73","-----",3141,73,2021,8,23,16,59,31,-24.210405,-69.032608,496894.8227,7322826.266,20219.60968,114436.5864,3156.65942383,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2013,10474,10588,9,"731871.8","47784.07",2932,87,2021,8,23,17,52,23,-24.2104,-69.049888,495140.0838,7322826.302,18464.87084,114436.622,2946.60351563,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
1941,4946,5060,12,"730761.74","-----",3003,307,2021,8,23,12,35,30,-24.210403,-69.0391,496235.5771,7322826.319,19560.36409,114436.6387,3011.38378906,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
1976,8131,8245,16,"731393.64","47757.15",3072,144,2021,8,23,15,58,28,-24.210402,-69.037643,496383.5316,7322826.47,19708.31858,114436.79,3039.82299805,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1993,9173,9287,10,"-----","-----",3017,300,2021,8,23,16,50,14,-24.2104,-69.039017,496244.0054,7322826.653,19568.79243,114436.9732,3010.96337891,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1996,9241,9355,13,"731622.1","47771.72",3044,144,2021,8,23,16,52,17,-24.2104,-69.037812,496366.37,7322826.687,19691.15702,114437.0068,3039.11181641,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1973,8073,8187,11,"731378.52","47756.61",3040,305,2021,8,23,15,56,39,-24.210397,-69.039253,496220.0402,7322826.979,19544.82715,114437.2987,3008.02514648,5,"Out Bench","Out Bench","Buff 15 m",99,0.0,"","ENORTE","INPIT",""
1957,6248,6362,10,"731104.34","-----",3041,133,2021,8,23,13,46,50,-24.210397,-69.03769,496378.7587,7322827.022,19703.54571,114437.3423,3039.55322266,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1981,8313,8427,16,"731445.78","47758.51",3159,81,2021,8,23,16,4,57,-24.210398,-69.032593,496896.3457,7322827.042,20221.13271,114437.3618,3156.80175781,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2048,13360,13474,7,"732379.93","47806.81",2989,321,2021,8,23,20,28,57,-24.210392,-69.038887,496257.2063,7322827.543,19581.99334,114437.8626,3009.71044922,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2027,11256,11370,15,"732040.6","47791.51",3002,164,2021,8,23,18,22,32,-24.210392,-69.03872,496274.1648,7322827.547,19598.95175,114437.8673,3008.48803711,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1956,6190,6304,10,"731085.61","-----",3008,310,2021,8,23,13,44,50,-24.210387,-69.039132,496232.3271,7322828.089,19557.11408,114438.4093,3011.65600586,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
1953,5821,5935,39,"731004.73","47737.34",3059,310,2021,8,23,13,24,35,-24.210385,-69.038117,496335.3976,7322828.339,19660.18462,114438.6592,3037.26831055,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2051,13424,13538,13,"732397.57","47807.36",3067,140,2021,8,23,20,30,48,-24.210385,-69.037812,496366.3696,7322828.348,19691.15657,114438.6676,3038.81616211,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1995,9240,9354,13,"731622.1","47771.72",3044,142,2021,8,23,16,52,16,-24.210383,-69.037835,496364.0339,7322828.568,19688.82092,114438.8884,3038.828125,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1982,8314,8428,16,"731445.78","47758.51",3159,74,2021,8,23,16,4,59,-24.210383,-69.032502,496905.5861,7322828.705,20230.37314,114439.0247,3157.42285156,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1974,8074,8188,11,"731379.16","-----",3041,306,2021,8,23,15,56,41,-24.21038,-69.039277,496217.6025,7322828.86,19542.38949,114439.1802,3008.21362305,5,"Out Bench","Out Bench","Buff 15 m",99,0.0,"","ENORTE","INPIT",""
1942,4992,5106,13,"-----","-----",3042,135,2021,8,23,12,37,13,-24.21038,-69.037827,496364.8462,7322828.901,19689.63321,114439.2208,3038.82592773,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1969,7556,7670,25,"731269.61","-----",3044,309,2021,8,23,15,21,13,-24.210377,-69.038155,496331.5386,7322829.224,19656.32557,114439.5439,3036.91772461,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2025,11177,11291,10,"732031.32","47791.22",3033,307,2021,8,23,18,17,50,-24.210375,-69.038123,496334.788,7322829.446,19659.57503,114439.7663,3037.12597656,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2014,10475,10589,11,"731871.8","47784.08",2933,75,2021,8,23,17,52,25,-24.21037,-69.049805,495148.5111,7322829.627,18473.29809,114439.9466,2947.49047852,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2035,11688,11802,8,"732118.81","47795.13",3014,320,2021,8,23,18,42,28,-24.21037,-69.039117,496233.8498,7322829.972,19558.63676,114440.292,3011.85839844,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2049,13361,13475,7,"732379.93","47806.82",2989,328,2021,8,23,20,28,58,-24.210367,-69.03891,496254.87,7322830.31,19579.65698,114440.63,3010.19238281,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1994,9239,9353,13,"-----","-----",3043,149,2021,8,23,16,52,15,-24.210367,-69.037865,496360.987,7322830.339,19685.77402,114440.6591,3038.55761719,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1964,6443,6557,12,"731163.47","-----",3149,70,2021,8,23,13,54,30,-24.210367,-69.03254,496901.7269,7322830.475,20226.51393,114440.7954,3157.22167969,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1983,8315,8429,16,"731445.78","-----",3159,69,2021,8,23,16,5,1,-24.210367,-69.032455,496910.3585,7322830.477,20235.14545,114440.7974,3157.70800781,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1975,8130,8244,16,"731393.64","47757.15",3072,137,2021,8,23,15,58,27,-24.210365,-69.037682,496379.5701,7322830.566,19704.35713,114440.8856,3039.21118164,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2050,13423,13537,13,"732397.08","47807.36",3066,154,2021,8,23,20,30,47,-24.210363,-69.037835,496364.0333,7322830.783,19688.82032,114441.1028,3038.5480957,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2036,11740,11854,16,"732132.08","47795.69",3042,138,2021,8,23,18,44,23,-24.210363,-69.037735,496374.1881,7322830.786,19698.97506,114441.1056,3038.95092773,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1939,4582,4696,35,"730679.46","47708.44",3041,310,2021,8,23,12,15,31,-24.210362,-69.038185,496328.4917,7322830.884,19653.2787,114441.2039,3036.70361328,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2026,11255,11369,17,"732040.6","-----",3002,158,2021,8,23,18,22,31,-24.21036,-69.038727,496273.4529,7322831.09,19598.23994,114441.4102,3008.71826172,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1872,8075,8189,10,"731379.16","47756.62",3042,311,2021,8,23,15,56,42,-24.210358,-69.039298,496215.4693,7322831.295,19540.25631,114441.6154,3009.11108398,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
1913,11178,11292,10,"732031.32","-----",3033,310,2021,8,23,18,17,51,-24.21035,-69.038147,496332.3501,7322832.214,19657.13714,114442.5336,3036.84692383,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1847,4991,5105,13,"730773.55","-----",3041,136,2021,8,23,12,37,12,-24.21035,-69.037865,496360.9865,7322832.221,19685.77351,114442.5414,3038.28686523,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1867,7557,7671,24,"-----","-----",3043,306,2021,8,23,15,21,14,-24.210345,-69.038193,496327.6788,7322832.766,19652.4658,114443.0859,3036.55761719,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1928,13362,13476,7,"732379.93","47806.82",2990,335,2021,8,23,20,28,59,-24.210342,-69.03894,496251.8228,7322833.077,19576.60979,114443.3971,3010.60498047,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1927,12393,12507,7,"732257.59","47802.6",3028,153,2021,8,23,19,10,38,-24.210342,-69.038773,496268.7812,7322833.082,19593.56821,114443.4018,3009.23046875,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1895,9238,9352,12,"731621.47","-----",3043,157,2021,8,23,16,52,14,-24.210342,-69.03788,496359.4631,7322833.107,19684.25006,114443.4267,3038.29125977,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1889,9174,9288,11,"731608.89","47771.2",3015,305,2021,8,23,16,50,18,-24.210338,-69.039138,496231.7163,7322833.514,19556.50327,114443.8344,3012.44189453,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1934,13422,13536,13,"732397.08","47807.35",3065,140,2021,8,23,20,30,46,-24.210338,-69.037857,496361.7985,7322833.55,19686.58553,114443.8702,3038.20776367,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1916,11254,11368,17,"732040.6","47791.51",3002,151,2021,8,23,18,22,30,-24.210337,-69.038735,496272.6399,7322833.637,19597.42686,114443.9565,3009.05126953,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1855,5839,5953,39,"731007.24","47737.63",3034,133,2021,8,23,13,25,11,-24.210335,-69.038955,496250.2994,7322833.852,19575.08636,114444.1717,3010.76391602,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1848,5129,5243,20,"730818.88","-----",3155,72,2021,8,23,12,43,20,-24.210332,-69.032097,496946.7115,7322834.361,20271.49853,114444.6809,3159.24584961,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1873,8076,8190,10,"731379.16","47756.62",3043,303,2021,8,23,15,56,43,-24.210323,-69.039345,496210.6955,7322835.169,19535.48249,114445.4893,3009.79614258,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
1856,6191,6305,11,"731086.87","47741.3",3010,314,2021,8,23,13,44,52,-24.210322,-69.039215,496223.8966,7322835.284,19548.68362,114445.6037,3012.97827148,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
1871,7588,7702,16,"-----","-----",3005,138,2021,8,23,15,22,14,-24.210322,-69.03875,496271.1162,7322835.297,19595.90318,114445.6169,3009.36328125,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1846,4990,5104,12,"730773.55","47712.83",3041,137,2021,8,23,12,37,11,-24.210322,-69.037888,496358.6501,7322835.321,19683.43708,114445.6409,3037.93969727,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1868,7558,7672,24,"731269.66","47752.68",3043,307,2021,8,23,15,21,15,-24.210318,-69.038232,496323.7176,7322835.754,19648.50464,114446.0742,3036.19213867,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1894,9237,9351,11,"731621.47","47771.71",3043,147,2021,8,23,16,52,13,-24.210318,-69.037895,496357.9391,7322835.764,19682.72612,114446.0836,3037.91088867,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1861,6247,6361,10,"731103.4","47741.83",3041,132,2021,8,23,13,46,45,-24.210312,-69.03778,496369.6169,7322836.431,19694.4039,114446.751,3038.45751953,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1926,12392,12506,7,"732257.59","47802.59",3029,138,2021,8,23,19,10,36,-24.210307,-69.038818,496264.2105,7322836.956,19588.9975,114447.2757,3009.83056641,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1901,10476,10590,11,"731872.27","47784.09",2935,70,2021,8,23,17,52,30,-24.2103,-69.049652,495164.0451,7322837.383,18488.83209,114447.7025,2949.21386719,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
1923,12389,12503,14,"732257.59","-----",3031,136,2021,8,23,19,10,32,-24.210302,-69.038872,496258.7268,7322837.508,19583.51378,114447.8278,3010.36108398,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1922,12388,12502,15,"732257.59","47802.58",3032,125,2021,8,23,19,10,31,-24.210298,-69.038887,496257.2034,7322837.95,19581.99044,114448.2703,3010.4465332,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1924,12390,12504,14,"732257.59","47802.59",3031,136,2021,8,23,19,10,33,-24.210298,-69.038872,496258.7267,7322837.951,19583.51366,114448.2707,3010.36108398,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1845,4989,5103,12,"730773.55","-----",3040,131,2021,8,23,12,37,10,-24.210298,-69.037918,496355.6029,7322837.977,19680.38993,114448.2973,3037.63623047,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1925,12391,12505,9,"732257.59","47802.59",3030,130,2021,8,23,19,10,34,-24.210297,-69.038857,496260.2498,7322838.062,19585.03684,114448.3818,3010.19970703,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1890,9175,9289,11,"731608.89","-----",3015,309,2021,8,23,16,50,21,-24.210295,-69.039192,496226.2314,7322838.274,19551.01838,114448.5938,3013.20581055,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1860,6246,6360,10,"731103.4","47741.82",3041,126,2021,8,23,13,46,44,-24.210293,-69.037803,496367.2807,7322838.534,19692.06774,114448.8541,3038.24023438,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1887,8708,8822,35,"731520.05","47767.32",3085,308,2021,8,23,16,23,35,-24.210292,-69.038253,496321.5844,7322838.632,19646.37135,114448.9524,3035.94140625,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1893,9236,9350,11,"731621.47","47771.7",3042,140,2021,8,23,16,52,12,-24.210292,-69.037918,496355.6028,7322838.642,19680.38975,114448.9616,3037.59619141,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1902,10477,10591,11,"731872.27","-----",2935,69,2021,8,23,17,52,31,-24.210287,-69.04963,495166.2786,7322838.823,18491.06562,114449.1427,2949.57617188,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
1870,7587,7701,16,"731272.68","-----",3006,136,2021,8,23,15,22,13,-24.210288,-69.038788,496267.2563,7322839.06,19592.04334,114449.3803,3009.80566406,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1929,13363,13477,8,"732380.45","47806.82",2990,342,2021,8,23,20,29,1,-24.210287,-69.038987,496247.0484,7322839.165,19571.83536,114449.4854,3011.5324707,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1900,9728,9842,36,"731722.48","47777.43",3043,307,2021,8,23,17,11,52,-24.210287,-69.038277,496319.1471,7322839.185,19643.93406,114449.5053,3035.23291016,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1917,11689,11803,12,"732118.81","-----",3016,320,2021,8,23,18,42,32,-24.210283,-69.03923,496222.3722,7322839.601,19547.1592,114449.9213,3013.49707031,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1896,9402,9516,20,"731675.61","47773.1",3146,69,2021,8,23,16,59,39,-24.21028,-69.032143,496942.039,7322840.117,20266.82603,114450.4373,3159.16381836,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1844,4988,5102,12,"730773.55","47712.82",3040,132,2021,8,23,12,37,9,-24.210278,-69.037942,496353.1652,7322840.191,19677.95219,114450.511,3037.37329102,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1881,8316,8430,16,"731448.15","47758.55",3161,68,2021,8,23,16,5,7,-24.210278,-69.032158,496940.5158,7322840.338,20265.30276,114450.6584,3159.14794922,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1919,11739,11853,16,"732132.08","-----",3041,132,2021,8,23,18,44,22,-24.210273,-69.037812,496366.3662,7322840.748,19691.15321,114451.0682,3038.09472656,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1914,11179,11293,10,"732031.32","47791.23",3032,316,2021,8,23,18,17,54,-24.21027,-69.038223,496324.6301,7322841.069,19649.41711,114451.389,3035.97460938,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1857,6192,6306,12,"731086.87","47741.31",3010,308,2021,8,23,13,44,54,-24.210267,-69.039292,496216.0758,7322841.371,19540.86276,114451.6911,3013.86694336,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
1909,10804,10918,19,"731971.46","-----",3168,71,2021,8,23,18,3,41,-24.210267,-69.031975,496959.0987,7322841.561,20283.88567,114451.8806,3159.65625,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1930,13364,13478,9,"732380.45","-----",2991,331,2021,8,23,20,29,2,-24.210265,-69.039017,496244.0013,7322841.6,19568.78826,114451.9203,3011.9519043,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1859,6245,6359,10,"731103.4","47741.82",3041,119,2021,8,23,13,46,43,-24.210265,-69.037818,496365.7567,7322841.634,19690.54369,114451.9538,3038.00268555,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
